#,Squadra,Giocate,Min,Totale,Media,40 Min
470,"(2003) 
Coop Nordest Trieste",34,6625,2518,20.4,21
471,"(2010) 
Vanoli-Braga Cremona",30,6125,2384,23.1,22.6
472,"(1987) 
Basket Brescia",30,6100,3035,23.1,22.7
473,"(2012) 
Scavolini Banca Marche Pesaro",30,6000,2245,23.1,23.1
474,"(1989) 
Neutroroberts Firenze",30,6150,2648,23.1,22.5
475,"(2020) 
Dolomiti Energia Trentino",28,5650,2191,24.7,24.5
476,"(1990) 
Sidis R.Emilia",30,6125,2473,23,22.6
477,"(1993) 
Bialetti Montecatini",30,6075,2472,23,22.7
478,"(1991) 
Glaxo Verona",30,6050,2617,23,22.8
479,"(2013) 
Montepaschi Siena",30,6025,2308,23,22.9
480,"(1992) 
Bialetti Montecatini",30,6075,2485,22.9,22.6
481,"(1989) 
Enimont Livorno",30,6025,2699,22.9,22.8
482,"(2010) 
Lottomatica Roma",30,6000,2323,22.9,22.9
483,"(1989) 
Irge Desio",30,6075,2656,22.9,22.6
484,"(1993) 
Burghy Roma",30,6025,2666,22.8,22.7
485,"(1999) 
Kinder Bologna",30,6000,2275,22.8,22.8
486,"(1992) 
Teamsystem Fabriano",30,6100,2419,22.8,22.4
487,"(2012) 
Banco di Sardegna Sassari",30,6050,2677,22.8,22.6
488,"(1995) 
Olitalia Forli'",32,6475,2614,21.3,21.1
489,"(1994) 
Madigan Pistoia",32,6425,2670,21.3,21.2
490,"(2016) 
MIA-Red October Cantù",30,6025,2335,22.7,22.6
491,"(1992) 
Scavolini Pesaro",30,6000,2557,22.7,22.7
492,"(1987) 
Neutroroberts Firenze",30,6075,2689,22.7,22.4
493,"(1988) 
Ipifim Torino",30,6025,2706,22.7,22.6
494,"(1991) 
Knorr Bologna",30,5875,2561,22.7,23.1
495,"(2008) 
Eldo Caserta",30,6050,2236,22.6,22.4
496,"(2013) 
Acea Roma",30,6050,2357,22.5,22.3
497,"(2020) 
Carpegna Prosciutto Pesaro",28,5625,2271,24.1,24
498,"(1995) 
Mash J. Verona",32,6525,2647,21,20.6
499,"(1993) 
Acqua Lora Venezia",30,6050,2370,22.4,22.2
500,"(1993) 
Baker Livorno",30,6025,2412,22.4,22.3
501,"(1992) 
Stefanel Trieste",30,6000,2417,22.4,22.4
502,"(1994) 
Panapesca Montecatini",32,6450,2649,21,20.8
503,"(2010) 
Scavolini Siviglia Pesaro",30,6025,2186,22.4,22.3
504,"(1991) 
S. Clear Cantu'",30,6025,2527,22.4,22.3
505,"(1994) 
Illycaffe' Trieste",32,6425,2663,20.9,20.9
506,"(2013) 
Sutor Montegranaro",30,6025,2328,22.3,22.2
507,"(1995) 
Nuova Tirrena Roma",32,6450,2711,20.9,20.7
508,"(1994) 
Pfizer R.Calabria",32,6425,2629,20.9,20.8
509,"(1991) 
Pall. Trapani",30,6125,2447,22.3,21.8
510,"(1992) 
Virtus Roma",30,6000,2695,22.3,22.3
511,"(2009) 
Canadian Solar BO",28,5625,2074,23.8,23.6
512,"(1992) 
Kleenex Pistoia",30,6050,2521,22.1,21.9
513,"(2008) 
Carife Ferrara",30,6050,2359,22.1,21.9
514,"(1988) 
Cantine Riunite R.Emilia",30,5825,2502,22.1,22.7
515,"(1991) 
Ticino Assicurazioni Siena",30,6000,2335,22,22
516,"(2009) 
Pepsi Caserta",28,5675,2247,23.6,23.3
517,"(2009) 
Scavolini Spar Pesaro",28,5675,2244,23.6,23.3
518,"(1994) 
Birex Verona",32,6450,2592,20.5,20.4
519,"(1989) 
Cantine Riunite R.Emilia",30,6025,2668,21.9,21.8
520,"(1995) 
Madigan Pistoia",32,6425,2648,20.5,20.4
521,"(2009) 
Benetton Treviso",28,5625,2230,23.4,23.3
522,"(1995) 
Viola Reggio Calabria",32,6450,2488,20.5,20.3
523,"(1999) 
Ducato Siena",30,6075,2089,21.8,21.5
524,"(2008) 
Premiata Montegranaro",30,6125,2294,21.8,21.3
525,"(1999) 
Lineltex Imola",30,6025,2487,21.8,21.7
526,"(1995) 
Teorematour Milano",32,6400,2458,20.4,20.4
527,"(2009) 
Montepaschi Siena",28,5600,2485,23.3,23.3
528,"(1992) 
Baker Livorno",30,6000,2444,21.7,21.7
529,"(2010) 
Angelico Biella",30,6050,2393,21.6,21.5
530,"(2009) 
Air Avellino",28,5675,2125,23.2,22.9
531,"(2020) 
De'Longhi Treviso",28,5600,2353,23.2,23.2
532,"(1999) 
Varese Roosters",30,6025,2270,21.6,21.5
533,"(1993) 
S. Clear Cantu'",30,6050,2465,21.4,21.3
534,"(2009) 
Cimberio Varese",28,5625,2133,23,22.9
535,"(2013) 
Cimberio Varese",30,6025,2389,21.3,21.2
536,"(2009) 
Banca Tercas Teramo",28,5600,2151,22.8,22.8
537,"(2012) 
Angelico Biella",30,6075,2168,21.3,21
538,"(1999) 
Scavolini Pesaro",30,6100,2324,21.2,20.9
539,"(2009) 
NGC Medical Cantu'",28,5625,2137,22.7,22.6
540,"(1999) 
Canturina Cantù",30,6075,2155,21.1,20.9
541,"(1999) 
Zucchetti Montecatini",30,6000,2260,21.1,21.1
542,"(1988) 
Allibert Livorno",30,5825,2512,21.1,21.8
543,"(1994) 
Teorematour Roma",32,6425,2572,19.8,19.7
544,"(1997) 
Kinder Bologna",26,5225,2070,24.1,24
545,"(2009) 
Angelico Biella",28,5650,2132,22.3,22.1
546,"(2009) 
Lottomatica Roma",28,5625,2149,22.3,22.2
547,"(1999) 
Benetton Treviso",30,6025,2343,20.7,20.6
548,"(2009) 
Vanoli Cremona",28,5675,2229,22.1,21.9
549,"(2009) 
Carife Ferrara",28,5675,2074,22.1,21.9
550,"(1999) 
Adr Roma",30,6050,2204,20.6,20.5
551,"(1999) 
Telit Trieste",30,6025,2220,20.2,20.1
552,"(1997) 
Teamsystem Bologna",26,5225,2172,23.3,23.2
553,"(2019) 
Virtus Roma",22,4425,1727,27.5,27.3
554,"(1999) 
Müller Verona",30,6000,2212,20.1,20.1
555,"(1994) 
Meta System R.Emilia",32,6450,2569,18.8,18.6
556,"(1999) 
Pepsi Rimini",30,6025,2145,20,19.9
557,"(1999) 
Adecco Milano",30,6075,2117,20,19.7
558,"(1999) 
Bipop-Carire R.Emilia",30,6000,2259,19.9,19.9
559,"(1996) 
Kinder Bologna",26,5250,2282,22.9,22.7
560,"(1996) 
Cagiva Varese",26,5250,2180,22.8,22.6
561,"(1997) 
Pall. Varese",26,5200,2103,22.8,22.8
562,"(2019) 
Segafredo Virtus Bologna",20,4025,1719,29.7,29.5
563,"(2019) 
Banco di Sardegna Sassari",21,4200,1796,28.1,28.1
564,"(1996) 
Teamsystem Bologna",26,5225,2067,22.7,22.6
565,"(1998) 
Kinder Bologna",26,5225,1983,22.5,22.4
566,"(2019) 
Pompea Fortitudo Bologna",21,4225,1624,27.8,27.6
567,"(1997) 
Benetton Treviso",26,5200,2000,22.4,22.4
568,"(2019) 
Germani Basket Brescia",21,4200,1707,27.7,27.7
569,"(1998) 
Calze Pompea Roma",26,5300,1927,22.3,21.9
570,"(2019) 
Umana Reyer Venezia",21,4225,1638,27.6,27.5
571,"(2019) 
A|X Armani Exchange Milano",21,4200,1687,27.6,27.6
572,"(1996) 
Scavolini Pesaro",26,5275,2223,22.3,22
573,"(2009) 
Sigma Coatings Montegranaro",28,5650,2194,20.6,20.4
574,"(1998) 
Benetton Treviso",26,5250,2108,22.1,21.9
575,"(1996) 
Stefanel Milano",26,5200,2101,22,22
576,"(2019) 
Allianz Pallacanestro Trieste",22,4425,1671,26,25.9
577,"(1999) 
Viola Reggio Calabria",30,6000,2251,19,19
578,"(1997) 
Cfm R.Emilia",26,5250,1990,21.8,21.6
579,"(1998) 
Mabo Pistoia",26,5200,1792,21.8,21.8
580,"(1998) 
Teamsystem Bologna",26,5200,2023,21.7,21.7
581,"(1998) 
Ducato Siena",26,5250,1997,21.7,21.5
582,"(1997) 
Stefanel Milano",26,5200,2030,21.7,21.7
583,"(1996) 
Telemarket Roma",26,5275,2176,21.7,21.3
584,"(2019) 
Happy Casa Brindisi",21,4250,1776,26.8,26.5
585,"(1997) 
Calze Pompea Roma",26,5250,1939,21.6,21.4
586,"(2019) 
Oriora Pistoia",22,4400,1639,25.5,25.5
587,"(1998) 
Termal Imola",26,5200,2053,21.4,21.4
588,"(1996) 
Polti Cantu'",26,5250,2001,21.3,21.1
589,"(1996) 
Viola Reggio Calabria",26,5250,2093,21.3,21.1
590,"(1998) 
Sony Milano",26,5200,1952,21.3,21.3
591,"(1997) 
Pepsi Rimini",26,5200,1808,21.3,21.3
592,"(2019) 
Grissin Bon Reggio Emilia",21,4200,1741,26.3,26.3
593,"(1996) 
Genertel Trieste",26,5250,2207,21.2,21
594,"(1998) 
S.D.A.G. Gorizia",26,5250,1868,21.1,20.9
595,"(1996) 
Benetton Treviso",26,5225,2195,20.9,20.8
596,"(1998) 
Pepsi Rimini",26,5225,1774,20.9,20.8
597,"(1997) 
Mabo Pistoia",26,5225,1982,20.9,20.8
598,"(1997) 
Viola Reggio Calabria",26,5200,1946,20.9,20.9
599,"(1998) 
Pall. Varese",26,5025,2133,20.7,21.5
600,"(2019) 
Dolomiti Energia Trentino",21,4225,1635,25.6,25.5
601,"(1997) 
Polti Cantu'",26,5250,1920,20.5,20.3
602,"(1998) 
Müller Verona",26,5300,1969,20.4,20
603,"(1996) 
Mash J. Verona",26,5350,2089,20.3,19.8
604,"(2019) 
S.Bernardo-Cinelandia Cantù",20,4050,1533,26.4,26
605,"(1998) 
Zucchetti R.Emilia",26,5300,2037,20,19.7
606,"(2019) 
Vanoli Cremona",20,4000,1627,25.8,25.8
607,"(1996) 
C. Montana Forli'",26,5200,1951,19.8,19.8
608,"(2019) 
De'Longhi Treviso",21,4200,1620,24.5,24.5
609,"(1996) 
Fontanafredda Siena",26,5225,2021,19.7,19.6
610,"(1997) 
Mash J. Verona",26,5225,2070,19.7,19.6
611,"(1997) 
Scavolini Pesaro",26,5225,2017,19.5,19.4
612,"(1997) 
Fontanafredda Siena",26,5225,1928,19.5,19.4
613,"(1998) 
Polti Cantu'",26,5075,1779,19.5,20
614,"(2019) 
Carpegna Prosciutto Basket Pesaro",20,4025,1583,24.5,24.3
615,"(1996) 
Rolly Pistoia",26,5225,2057,18.5,18.4
616,"(2019) 
Openjobmetis Varese",19,3825,1570,24.5,24.4
