#,Squadra,Giocate,Min,Totale,Media,40 Min
37,"(2009) 
Canadian Solar BO",28,5625,2057,43.8,43.8
38,"(1996) 
Mash J. Verona",26,5350,2022,49.2,49.2
39,"(1996) 
Teamsystem Bologna",26,5225,1932,46.5,46.5
40,"(1996) 
Rolly Pistoia",26,5225,2187,52.8,52.8
41,"(1997) 
Mabo Pistoia",26,5225,2061,51,51
42,"(1997) 
Fontanafredda Siena",26,5225,1983,50.8,50.8
43,"(1998) 
Termal Imola",26,5200,2139,49.6,49.6
44,"(1997) 
Teamsystem Bologna",26,5225,1988,45.9,45.9
45,"(2009) 
Armani Jeans Milano",28,5700,2069,44.1,44.1
46,"(1999) 
Benetton Treviso",30,6025,2157,46.2,46.2
47,"(2009) 
Lottomatica Roma",28,5625,2132,46.5,46.5
48,"(1998) 
Müller Verona",26,5300,2096,49.7,49.7
49,"(1996) 
Fontanafredda Siena",26,5225,2020,50,50
50,"(1999) 
Paf Bologna",30,6000,2060,43.9,43.9
51,"(1998) 
Mabo Pistoia",26,5200,2012,48.9,48.9
52,"(1996) 
Benetton Treviso",26,5225,1967,48.3,48.3
53,"(1997) 
Polti Cantu'",26,5250,2022,49.2,49.2
54,"(2020) 
Virtus Segafredo Bologna",28,5600,2168,41.1,41.1
55,"(1999) 
Ducato Siena",30,6075,2068,46.7,46.7
56,"(1997) 
Cfm R.Emilia",26,5250,2066,49,49
57,"(2012) 
Montepaschi Siena",30,6000,2160,42.1,42.1
58,"(2012) 
Lenovo Cantù",30,5825,2031,42.8,42.8
59,"(1996) 
Kinder Bologna",26,5250,2120,48.6,48.6
60,"(2010) 
Montepaschi Siena",30,6000,2159,43.9,43.9
61,"(2020) 
A|X Armani Exchange Milano",28,5600,2099,43.9,43.9
62,"(2020) 
A|X Armani Exchange Milano",28,5600,2099,43.9,43.9
63,"(2020) 
Umana Reyer Venezia",28,5625,2142,44,44
64,"(1996) 
Polti Cantu'",26,5250,2038,47.2,47.2
65,"(2009) 
Angelico Biella",28,5650,2252,46.6,46.6
66,"(2009) 
Banca Tercas Teramo",28,5600,2171,47.3,47.3
67,"(2013) 
EA7 Emporio Armani Milano",30,6025,2134,42.5,42.5
68,"(2008) 
Armani Jeans Milano",30,6075,2236,46,46
69,"(2010) 
Armani Jeans Milano",30,6075,2295,45.6,45.6
70,"(1999) 
Varese Roosters",30,6025,2277,46.8,46.8
71,"(1998) 
Zucchetti R.Emilia",26,5300,2097,50.5,50.5
72,"(1997) 
Viola Reggio Calabria",26,5200,2100,51.4,51.4
73,"(2021) 
A|X Armani Exchange Milano",30,6053,2155,42.2,42.2
74,"(2021) 
A|X Armani Exchange Milano",30,6053,2155,42.2,42.2
75,"(2009) 
NGC Medical Cantu'",28,5625,2114,46.2,46.2
76,"(1996) 
Telemarket Roma",26,5275,2180,50,50
77,"(2013) 
Grissin Bon Reggio Emilia",30,6000,2236,43.6,43.6
78,"(1996) 
Cagiva Varese",26,5250,2139,48.1,48.1
79,"(1998) 
S.D.A.G. Gorizia",26,5250,2037,50.7,50.7
80,"(2009) 
Air Avellino",28,5675,2186,45.7,45.7
81,"(2013) 
Montepaschi Siena",30,6025,2114,43.4,43.4
82,"(2015) 
Vanoli Cremona",30,6125,2213,42.6,42.6
83,"(2008) 
Montepaschi Siena",30,6050,2153,43.5,43.5
84,"(2022) 
EA7 Emporio Armani Milano",30,6025,2191,42.3,42.3
85,"(2022) 
EA7 Emporio Armani Milano",30,6025,2191,42.3,42.3
86,"(1999) 
Telit Trieste",30,6025,2211,48.8,48.8
87,"(2013) 
Enel Brindisi",30,6025,2242,42.7,42.7
88,"(2009) 
Scavolini Spar Pesaro",28,5675,2294,47.7,47.7
89,"(2009) 
Carife Ferrara",28,5675,2211,47.8,47.8
90,"(2014) 
Enel Brindisi",30,6025,2231,43,43
91,"(2014) 
EA7 Emporio Armani Milano",30,6000,2202,40.8,40.8
92,"(2017) 
Openjobmetis Varese",30,6050,2271,42.2,42.2
93,"(2012) 
Trenkwalder Reggio Emilia",30,6000,2201,45.3,45.3
94,"(2010) 
Benetton Treviso",30,6025,2252,44,44
95,"(2020) 
Dolomiti Energia Trentino",28,5650,2228,46,46
96,"(2014) 
Acea Roma",30,6025,2210,44.6,44.6
97,"(1997) 
Scavolini Pesaro",26,5225,2195,52.9,52.9
98,"(2009) 
Sigma Coatings Montegranaro",28,5650,2232,51.4,51.4
99,"(2011) 
Bennet Cantù",32,6425,2237,43.7,43.7
100,"(2009) 
Benetton Treviso",28,5625,2278,47.7,47.7
101,"(2015) 
Grissin Bon Reggio Emilia",30,6050,2263,44,44
102,"(2010) 
Bennet Cantù",30,6000,2132,44.3,44.3
103,"(1996) 
C. Montana Forli'",26,5200,2194,52.5,52.5
104,"(1992) 
Knorr Bologna",30,6050,2359,46.8,46.8
105,"(2016) 
Dolomiti Energia Trentino",30,6050,2201,45,45
106,"(2013) 
Pasta Reggia Caserta",30,6025,2175,44.5,44.5
107,"(2023) 
EA7 Emporio Armani Milano",30,6000,2235,43.5,43.5
108,"(1999) 
Scavolini Pesaro",30,6100,2233,47.5,47.5
109,"(2010) 
Scavolini Siviglia Pesaro",30,6025,2260,45.7,45.7
110,"(2009) 
Pepsi Caserta",28,5675,2161,47,47
111,"(2010) 
Lottomatica Roma",30,6000,2262,45.3,45.3
112,"(2006) 
Lottomatica Roma",34,6925,2448,43.9,43.9
113,"(2014) 
Grissin Bon Reggio Emilia",30,6075,2219,41.4,41.4
114,"(2015) 
Betaland Capo d'Orlando",30,6025,2205,42.8,42.8
115,"(1992) 
Stefanel Trieste",30,6000,2393,48.5,48.5
116,"(2018) 
Openjobmetis Varese",30,6000,2284,44.2,44.2
117,"(1993) 
Glaxo Verona",30,6075,2355,48,48
118,"(2015) 
Pasta Reggia Caserta",30,6050,2288,41.7,41.7
119,"(2015) 
EA7 Emporio Armani Milano",30,6025,2205,42.9,42.9
120,"(2008) 
Lottomatica Roma",30,6125,2398,45.6,45.6
121,"(1999) 
Viola Reggio Calabria",30,6000,2309,49.9,49.9
122,"(1999) 
Zucchetti Montecatini",30,6000,2230,48.3,48.3
123,"(2017) 
EA7 Emporio Armani Milano",30,6075,2244,42.8,42.8
124,"(2018) 
Umana Reyer Venezia",30,6075,2256,42.7,42.7
125,"(2014) 
Umana Reyer Venezia",30,6025,2221,42.7,42.7
126,"(1999) 
Müller Verona",30,6000,2332,48.9,48.9
127,"(2007) 
Lottomatica Roma",34,6675,2471,43.7,43.7
128,"(2008) 
Benetton Treviso",30,6075,2261,44.5,44.5
129,"(2022) 
Germani Brescia",30,6100,2426,44.8,44.8
130,"(2022) 
Germani Brescia",30,6100,2426,44.8,44.8
131,"(2020) 
Happy Casa Brindisi",28,5600,2212,44.7,44.7
132,"(2022) 
UNAHOTELS Reggio Emilia",30,6075,2312,44.6,44.6
133,"(2022) 
Givova Scafati",30,6050,2414,45.6,45.6
134,"(2021) 
Umana Reyer Venezia",30,6027,2297,43.1,43.1
135,"(1999) 
Pepsi Rimini",30,6025,2270,49.7,49.7
136,"(2020) 
Allianz Pallacanestro Trieste",28,5600,2249,44.3,44.3
137,"(2022) 
Dolomiti Energia Trentino",30,6050,2335,44,44
138,"(2022) 
Dolomiti Energia Trentino",30,6050,2335,44,44
139,"(2023) 
Vanoli Basket Cremona",30,6050,2389,45.8,45.8
140,"(2023) 
Germani Brescia",30,6025,2353,44.4,44.4
141,"(2009) 
Cimberio Varese",28,5625,2259,48.5,48.5
142,"(2020) 
UNAHOTELS Reggio Emilia",28,5625,2261,45.6,45.6
143,"(1996) 
Viola Reggio Calabria",26,5250,2213,53.2,53.2
144,"(2010) 
Cimberio Varese",30,6050,2430,46.5,46.5
145,"(2013) 
Giorgio Tesi Group Pistoia",30,6100,2323,42.7,42.7
146,"(2021) 
Germani Brescia",30,6000,2310,43.7,43.7
147,"(2021) 
Germani Brescia",30,6000,2310,43.7,43.7
148,"(1991) 
Knorr Bologna",30,5875,2314,47.9,47.9
149,"(2021) 
UNAHOTELS Reggio Emilia",30,6150,2401,44.7,44.7
150,"(1993) 
Stefanel Trieste",30,6075,2423,46.8,46.8
151,"(2016) 
The Flexx Pistoia",30,6075,2298,43.8,43.8
152,"(2023) 
UNAHOTELS Reggio Emilia",30,6000,2406,45.5,45.5
153,"(2020) 
Carpegna Prosciutto Pesaro",28,5625,2364,48.9,48.9
154,"(1996) 
Scavolini Pesaro",26,5275,2275,50.1,50.1
155,"(2015) 
Umana Reyer Venezia",30,6150,2230,44.2,44.2
156,"(2016) 
Pasta Reggia Caserta",30,6075,2430,41.9,41.9
157,"(1993) 
Filodoro Bologna",30,6050,2375,46.3,46.3
158,"(2011) 
Cimberio Varese",32,6475,2385,45.9,45.9
159,"(1999) 
Adecco Milano",30,6075,2334,51.6,51.6
160,"(2017) 
Germani Basket Brescia",30,6075,2282,42.8,42.8
161,"(1999) 
Adr Roma",30,6050,2219,49.8,49.8
162,"(2020) 
Germani Brescia",28,5650,2389,47.9,47.9
163,"(2016) 
Banco di Sardegna Sassari",30,6000,2218,45,45
164,"(1999) 
Bipop-Carire R.Emilia",30,6000,2386,51.5,51.5
165,"(2009) 
Vanoli Cremona",28,5675,2326,48.8,48.8
166,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2337,42.5,42.5
167,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2337,42.5,42.5
168,"(2016) 
Umana Reyer Venezia",30,6125,2330,45.4,45.4
169,"(2008) 
Air Avellino",30,6075,2293,46.3,46.3
170,"(2023) 
Virtus Segafredo Bologna",30,6054,2305,44.2,44.2
171,"(2014) 
Openjobmetis Varese",30,6150,2475,42,42
172,"(2014) 
Vanoli Cremona",30,6075,2348,43.2,43.2
173,"(2014) 
Giorgio Tesi Group Pistoia",30,6050,2332,43.8,43.8
174,"(2011) 
Montepaschi Siena",32,6475,2308,43.4,43.4
175,"(2015) 
Dolomiti Energia Trentino",30,6025,2274,45.1,45.1
176,"(2010) 
Angelico Biella",30,6050,2487,48.4,48.4
177,"(2012) 
Acea Roma",30,6050,2273,45.5,45.5
178,"(2007) 
Montepaschi Siena",34,6825,2366,42.1,42.1
179,"(2018) 
Banco di Sardegna Sassari",30,5875,2416,43.9,43.9
180,"(2021) 
Virtus Segafredo Bologna",30,6075,2364,41.6,41.6
181,"(2021) 
Virtus Segafredo Bologna",30,6075,2364,41.6,41.6
182,"(1999) 
Lineltex Imola",30,6025,2490,50.7,50.7
183,"(2020) 
Fortitudo Lavoropiù Bologna",28,5600,2291,45.1,45.1
184,"(2012) 
Umana Venezia",30,6075,2354,45.7,45.7
185,"(2008) 
Solsonica Rieti",30,6050,2321,46.3,46.3
186,"(2010) 
Canadian Solar Bologna",30,6100,2358,44.6,44.6
187,"(2012) 
Juve Caserta",30,6100,2310,45.5,45.5
188,"(2016) 
Sidigas Avellino",30,6075,2285,44.6,44.6
189,"(2011) 
EA7 Armani Milano",32,6400,2359,42.5,42.5
190,"(2012) 
EA7 Emporio Armani Milano",30,6075,2304,44,44
191,"(2018) 
Dolomiti Energia Trentino",30,6100,2410,46.9,46.9
192,"(2016) 
Betaland Capo d'Orlando",30,6050,2315,45.3,45.3
193,"(1991) 
Stefanel Trieste",30,6025,2418,48.8,48.8
194,"(2015) 
Consultinvest Pesaro",30,6025,2355,43.2,43.2
195,"(2022) 
Virtus Segafredo Bologna",30,6025,2334,44.4,44.4
196,"(2022) 
Virtus Segafredo Bologna",30,6025,2334,44.4,44.4
197,"(1996) 
Genertel Trieste",26,5250,2354,51.9,51.9
198,"(2013) 
Acea Roma",30,6050,2350,46.4,46.4
199,"(2014) 
Upea Capo d'Orlando",30,6000,2222,42.2,42.2
200,"(2016) 
EA7 Emporio Armani Milano",30,6000,2384,43.9,43.9
201,"(2008) 
GMAC Bologna",30,6125,2385,47.1,47.1
202,"(2008) 
La Fortezza Bologna",30,6075,2336,45.5,45.5
203,"(2015) 
Giorgio Tesi Group Pistoia",30,6050,2320,43.7,43.7
204,"(2022) 
Banco di Sardegna Sassari",30,6025,2413,45.3,45.3
205,"(2022) 
Banco di Sardegna Sassari",30,6025,2413,45.3,45.3
206,"(1988) 
Benetton Treviso",30,6025,2375,47.9,47.9
207,"(2017) 
Segafredo Virtus Bologna",30,6025,2292,45,45
208,"(2015) 
Enel Brindisi",30,6125,2351,45.5,45.5
209,"(2022) 
Umana Reyer Venezia",30,6075,2402,45.6,45.6
210,"(2022) 
Umana Reyer Venezia",30,6075,2402,45.6,45.6
211,"(2010) 
Air Avellino",30,6075,2378,45.4,45.4
212,"(1992) 
Bialetti Montecatini",30,6075,2510,47.4,47.4
213,"(2023) 
Happy Casa Brindisi",30,6025,2455,47.3,47.3
214,"(2023) 
Umana Reyer Venezia",30,6025,2356,43.1,43.1
215,"(2011) 
Umana Venezia",32,6450,2436,44.8,44.8
216,"(2023) 
Bertram Derthona Tortona",30,6025,2378,46.3,46.3
217,"(2017) 
Dolomiti Energia Trentino",30,6000,2304,45.9,45.9
218,"(2021) 
Bertram Derthona Basket Tortona",30,6050,2412,45.1,45.1
219,"(2021) 
Bertram Derthona Basket Tortona",30,6050,2412,45.1,45.1
220,"(2015) 
Obiettivo Lavoro Bologna",30,6125,2360,46.5,46.5
221,"(1993) 
Benetton Treviso",30,6100,2446,48.7,48.7
222,"(2008) 
Carife Ferrara",30,6050,2390,48.2,48.2
223,"(2014) 
Pasta Reggia Caserta",30,6025,2394,46.1,46.1
224,"(2014) 
Acqua Vitasnella Cantù",30,6100,2354,42.2,42.2
225,"(2020) 
Vanoli Basket Cremona",28,5700,2395,44.6,44.6
226,"(2008) 
Premiata Montegranaro",30,6125,2431,49.7,49.7
227,"(1999) 
Canturina Cantù",30,6075,2381,51.6,51.6
228,"(2017) 
Umana Reyer Venezia",30,6075,2364,44.5,44.5
229,"(2012) 
Cimberio Varese",30,6050,2311,45,45
230,"(1991) 
Ticino Assicurazioni Siena",30,6000,2487,49,49
231,"(1990) 
Stefanel Trieste",30,6050,2504,47.2,47.2
232,"(2016) 
Openjobmetis Varese",30,6050,2402,44.3,44.3
233,"(2013) 
Umana Venezia",30,6000,2420,45.1,45.1
234,"(2011) 
Benetton Treviso",32,6450,2493,45.4,45.4
235,"(1994) 
Filodoro Bologna",32,6475,2555,47.3,47.3
236,"(1993) 
Buckler Bologna",30,6075,2435,48.1,48.1
237,"(2013) 
Granarolo Bologna",30,6050,2376,44.9,44.9
238,"(1992) 
Scaini Venezia",30,6100,2407,48.8,48.8
239,"(2014) 
Dolomiti Energia Trento",30,6075,2402,44.1,44.1
240,"(2011) 
Scavolini Siviglia Pesaro",32,6450,2401,43,43
241,"(2008) 
Angelico Biella",30,6050,2479,48.2,48.2
242,"(2005) 
Montepaschi Siena",34,6850,2495,43.3,43.3
243,"(2013) 
Acqua Vitasnella Cantù",30,6050,2290,45.7,45.7
244,"(2010) 
Pepsi Caserta",30,6075,2422,47.8,47.8
245,"(2008) 
NGC Cantu'",30,6025,2445,47.2,47.2
246,"(2012) 
Scavolini Banca Marche Pesaro",30,6000,2383,47,47
247,"(1991) 
Baker Livorno",30,6000,2490,48.7,48.7
248,"(2017) 
Grissin Bon Reggio Emilia",30,6000,2362,47.6,47.6
249,"(2015) 
Manital Torino",30,6075,2401,46.2,46.2
250,"(2015) 
Openjobmetis Varese",30,6025,2344,45,45
251,"(2017) 
Sidigas Avellino",30,6175,2313,43.2,43.2
252,"(2006) 
VidiVici Bologna",34,6850,2597,45.3,45.3
253,"(2012) 
Angelico Biella",30,6075,2512,49,49
254,"(1992) 
Phonola Caserta",30,6075,2562,47.5,47.5
255,"(2020) 
Acqua S.Bernardo Cantù",28,5625,2313,46.2,46.2
256,"(2014) 
Consultinvest Pesaro",30,6000,2463,45.9,45.9
257,"(2011) 
Novipiù Casale Monferrato",32,6525,2447,48.1,48.1
258,"(2010) 
Fabi Shoes Montegranaro",30,6050,2382,47.1,47.1
259,"(2018) 
Vanoli Cremona",30,5850,2360,44.9,44.9
260,"(2020) 
Openjobmetis Varese",28,5675,2433,47.1,47.1
261,"(2014) 
Sidigas Avellino",30,6000,2341,47,47
262,"(2000) 
Paf Bologna",34,6900,2482,41,41
263,"(2011) 
Vanoli Braga Cremona",32,6425,2462,46.4,46.4
264,"(2008) 
Scavolini Spar Pesaro",30,6075,2436,46.7,46.7
265,"(2016) 
VL Pallacanestro Pesaro",30,6050,2420,46.5,46.5
266,"(1993) 
Baker Livorno",30,6025,2606,51.8,51.8
267,"(2000) 
Kinder Bologna",34,6850,2551,43.6,43.6
268,"(2004) 
Armani Jeans Milano",34,6825,2486,43.7,43.7
269,"(1991) 
Benetton Treviso",30,6000,2500,48.3,48.3
270,"(2002) 
Viola Reggio Calabria",34,6850,2559,44.2,44.2
271,"(1994) 
Stefanel Milano",32,6450,2629,48.3,48.3
272,"(2023) 
Banco di Sardegna Sassari",30,6025,2482,47.2,47.2
273,"(2006) 
Benetton Treviso",34,6800,2463,45.1,45.1
274,"(2023) 
Givova Scafati Basket",30,6100,2626,47.5,47.5
275,"(2015) 
Sidigas Avellino",30,6050,2307,45.4,45.4
276,"(2017) 
The Flexx Pistoia",30,6025,2449,46.1,46.1
277,"(1995) 
Nuova Tirrena Roma",32,6450,2657,49.3,49.3
278,"(2021) 
GeVi Napoli Basket",30,6075,2455,44,44
279,"(2016) 
Grissin Bon Reggio Emilia",30,6050,2443,47.1,47.1
280,"(1991) 
Scavolini Pesaro",30,6000,2458,49.4,49.4
281,"(2018) 
Segafredo Virtus Bologna",30,6000,2410,45.5,45.5
282,"(2012) 
Sidigas Avellino",30,5875,2431,49,49
283,"(2008) 
Banca Tercas Teramo",30,6100,2435,46.8,46.8
284,"(1993) 
Pfizer R.Calabria",30,6050,2536,50,50
285,"(2005) 
Climamio Bologna",34,6875,2650,45.4,45.4
286,"(2011) 
Canadian Solar Bologna",32,6450,2378,44.1,44.1
287,"(2022) 
Tezenis Verona",30,6075,2570,47.8,47.8
288,"(2021) 
Banco di Sardegna Sassari",30,6075,2449,46.6,46.6
289,"(2021) 
Banco di Sardegna Sassari",30,6075,2449,46.6,46.6
290,"(2022) 
Happy Casa Brindisi",30,6025,2446,46.4,46.4
291,"(2021) 
Allianz Pallacanestro Trieste",30,6100,2464,43.4,43.4
292,"(2016) 
Enel Brindisi",30,6100,2465,45.7,45.7
293,"(2021) 
Allianz Pallacanestro Trieste",30,6100,2464,43.4,43.4
294,"(2018) 
Alma Trieste",30,6050,2527,45.2,45.2
295,"(2016) 
Germani Basket Brescia",30,6025,2453,46.2,46.2
296,"(2016) 
Vanoli Cremona",30,6025,2416,46,46
297,"(2020) 
De'Longhi Treviso",28,5600,2468,50.5,50.5
298,"(2012) 
Vanoli Cremona",30,6025,2413,48.4,48.4
299,"(2010) 
Vanoli-Braga Cremona",30,6125,2395,49,49
300,"(1993) 
Recoaro Milano",30,6075,2637,49.9,49.9
301,"(2004) 
Climamio Bologna",34,6925,2619,43.5,43.5
302,"(2004) 
Benetton Treviso",34,6825,2457,42.5,42.5
303,"(1995) 
Stefanel Milano",32,6475,2593,49.9,49.9
304,"(2015) 
Banco di Sardegna Sassari",30,6125,2439,46,46
305,"(1993) 
Bialetti Montecatini",30,6075,2551,50.1,50.1
306,"(2014) 
Granarolo Bologna",30,6000,2416,46.3,46.3
307,"(2018) 
A|X Armani Exchange Milano",30,5875,2371,45.4,45.4
308,"(2006) 
Armani Jeans Milano",34,6800,2579,45.1,45.1
309,"(2011) 
Angelico Biella",32,6500,2503,47.2,47.2
310,"(2015) 
Acqua Vitasnella Cantù",30,6100,2405,44.7,44.7
311,"(2017) 
Banco di Sardegna Sassari",30,6100,2488,47.5,47.5
312,"(2010) 
Banca Tercas Teramo",30,6075,2458,48.2,48.2
313,"(2018) 
Germani Basket Brescia",30,6050,2443,44.4,44.4
314,"(1992) 
Teamsystem Fabriano",30,6100,2584,51.1,51.1
315,"(2006) 
Montepaschi Siena",34,6875,2522,44.2,44.2
316,"(1994) 
Birex Verona",32,6450,2620,50.3,50.3
317,"(2020) 
Banco di Sardegna Sassari",28,5625,2437,46.7,46.7
318,"(2006) 
Eldo Napoli",34,6875,2635,46,46
319,"(2012) 
Oknoplast Bologna",30,6025,2405,48.1,48.1
320,"(1992) 
Baker Livorno",30,6000,2499,52.8,52.8
321,"(2018) 
Oriora Pistoia",30,5825,2511,47,47
322,"(2018) 
Sidigas Avellino",30,6025,2456,43.9,43.9
323,"(1991) 
Phonola Caserta",30,6000,2578,48.4,48.4
324,"(1994) 
Cagiva Varese",32,6475,2715,46.7,46.7
325,"(2022) 
Pallacanestro Trieste",30,6075,2519,45.8,45.8
326,"(2021) 
Happy Casa Brindisi",30,6073,2499,46.8,46.8
327,"(2021) 
Happy Casa Brindisi",30,6073,2499,46.8,46.8
328,"(2005) 
Armani Jeans Milano",34,6850,2662,44.6,44.6
329,"(1989) 
Benetton Treviso",30,6050,2500,49.2,49.2
330,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2613,48.8,48.8
331,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2613,48.8,48.8
332,"(2012) 
Enel Brindisi",30,6025,2483,48.2,48.2
333,"(1995) 
Teamsystem Bologna",32,6525,2597,47.3,47.3
334,"(2023) 
NutriBullet Treviso Basket",30,6000,2545,47.6,47.6
335,"(2021) 
Dolomiti Energia Trentino",30,6100,2447,46,46
336,"(2014) 
Banco di Sardegna Sassari",30,6075,2435,45.1,45.1
337,"(1993) 
Scavolini Pesaro",30,6000,2548,50.9,50.9
338,"(2002) 
Metis Varese",34,6825,2733,45.6,45.6
339,"(1995) 
Viola Reggio Calabria",32,6450,2582,51,51
340,"(2021) 
Carpegna Prosciutto Pesaro",30,6077,2518,47.6,47.6
341,"(2021) 
NutriBullet Treviso Basket",30,6077,2509,46.6,46.6
342,"(2008) 
Eldo Caserta",30,6050,2389,48.9,48.9
343,"(2017) 
Vanoli Cremona",30,6000,2495,47,47
344,"(1995) 
Mash J. Verona",32,6525,2618,49.6,49.6
345,"(2002) 
Oregon Scientific Cantu'",34,6800,2601,47,47
346,"(2003) 
Skipper Bologna",34,6770,2730,45.5,45.5
347,"(1994) 
Buckler Bologna",32,6425,2527,49.3,49.3
348,"(1992) 
Benetton Treviso",30,6075,2603,47.6,47.6
349,"(2018) 
Happy Casa Brindisi",30,6075,2370,45.2,45.2
350,"(2010) 
Dinamo Sassari",30,6075,2512,48.1,48.1
351,"(2005) 
Lottomatica Roma",34,6900,2667,45.4,45.4
352,"(2004) 
Bipop Carire RE",34,6875,2576,48.7,48.7
353,"(2002) 
Lottomatica Roma",34,6825,2507,45.8,45.8
354,"(2007) 
Benetton Treviso",34,6825,2592,46.9,46.9
355,"(1994) 
Scavolini Pesaro",32,6500,2634,47.4,47.4
356,"(2018) 
Grissin Bon Reggio Emilia",30,6000,2493,47.4,47.4
357,"(2017) 
Happy Casa Brindisi",30,6075,2461,47.6,47.6
358,"(1988) 
Arimo Bologna",30,6025,2550,48,48
359,"(2003) 
Tris Reggio Calabria",34,6900,2734,47.1,47.1
360,"(2010) 
Enel Brindisi",30,6050,2466,49.6,49.6
361,"(2018) 
Acqua S.Bernardo Cantù",30,6050,2571,44.2,44.2
362,"(1992) 
Philips Milano",30,6025,2545,50.1,50.1
363,"(2023) 
Generazione Vincente Napoli Basket",30,6025,2613,47.3,47.3
364,"(1988) 
Philips Milano",30,6000,2599,48.9,48.9
365,"(1990) 
Sidis R.Emilia",30,6125,2569,50,50
366,"(2022) 
GeVi Napoli Basket",30,6075,2515,46.5,46.5
367,"(1990) 
Knorr Bologna",30,6025,2530,50,50
368,"(1989) 
Il Messaggero Roma",30,6025,2651,48.6,48.6
369,"(2007) 
Armani Jeans Milano",34,6800,2666,47.2,47.2
370,"(2002) 
Pippo Milano",34,6850,2645,45.4,45.4
371,"(2017) 
Fiat Torino",30,6025,2494,47.1,47.1
372,"(1991) 
S. Clear Cantu'",30,6025,2444,50.8,50.8
373,"(2011) 
Banca Tercas Teramo",32,6425,2488,46.8,46.8
374,"(2011) 
Acea Roma",32,6525,2603,46.8,46.8
375,"(1992) 
Panasonic R.Calabria",30,6075,2574,47.1,47.1
376,"(1993) 
Acqua Lora Venezia",30,6050,2606,51.9,51.9
377,"(1991) 
Philips Milano",30,6050,2597,48.4,48.4
378,"(1992) 
Kleenex Pistoia",30,6050,2523,53.1,53.1
379,"(2002) 
Lauretana Biella",34,6950,2685,47.5,47.5
380,"(2005) 
Benetton Treviso",34,6875,2616,43.8,43.8
381,"(2002) 
Skipper Bologna",34,6800,2704,45.9,45.9
382,"(2008) 
Snaidero Cucine Udine",30,6025,2587,49.6,49.6
383,"(1990) 
Il Messaggero Roma",30,6020,2671,49.9,49.9
384,"(2002) 
Euro Roseto",34,6825,2657,48,48
385,"(2012) 
Sutor Montegranaro",30,6050,2570,48.4,48.4
386,"(2005) 
Angelico Biella",34,6850,2645,44.3,44.3
387,"(2007) 
Upim Bologna",34,6850,2696,45.6,45.6
388,"(2011) 
Fabi Shoes Montegranaro",32,6425,2588,49.1,49.1
389,"(1991) 
A. Ranger Varese",30,6050,2726,48.8,48.8
